종목코드,종목명,ESG등급,환경,사회,지배구조,ESG등급_ca,환경_ca,사회_ca,지배구조_ca,연도,종가,거래량
035250,강원랜드,B+,B+,A,B+,5.0,5.0,6.0,5.0,2012.0,25460.483870967742,117974344.0
035250,강원랜드,B이하,B+,B이하,,2.0,5.0,2.0,,2011.0,27286.290322580644,150259473.0
016360,삼성증권,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,44449.79838709677,110468184.0
016360,삼성증권,B+,B+ 이하,A,B이하,5.0,4.0,6.0,2.0,2018.0,34776.229508196724,118239630.0
016360,삼성증권,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2017.0,36150.11934156378,75899804.0
016360,삼성증권,A,A+,B+,B이하,6.0,7.0,5.0,2.0,2016.0,35321.99593495935,77403784.0
016360,삼성증권,A,A+,B+,B이하,6.0,7.0,5.0,2.0,2015.0,48723.979838709674,106905716.0
016360,삼성증권,B+,A,A,B이하,5.0,6.0,6.0,2.0,2014.0,42836.35102040816,91686933.0
016360,삼성증권,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2013.0,47866.76518218624,64280281.0
016360,삼성증권,A,A,A+,B+,6.0,6.0,7.0,5.0,2012.0,50675.165322580644,97267283.0
016360,삼성증권,A,A,A,B+,6.0,6.0,6.0,5.0,2011.0,66883.89516129032,189238364.0
009240,한샘,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,107124.19354838709,38676929.0
009240,한샘,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,107747.33606557376,29633151.0
009240,한샘,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,192193.41563786007,15828562.0
009240,한샘,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,195951.21951219512,19421777.0
009240,한샘,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2015.0,231312.5,21281234.0
009240,한샘,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,91159.38775510204,18217814.0
009240,한샘,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,32063.360323886638,10118059.0
009240,한샘,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,19766.733870967742,7233799.0
009240,한샘,B+,B,B+,B이하,5.0,3.0,5.0,2.0,2011.0,16909.475806451614,9715458.0
005440,현대그린푸드,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,9713.66935483871,164283491.0
005440,현대그린푸드,B+,B+,B이하,B이하,5.0,5.0,2.0,2.0,2018.0,14130.327868852459,59070979.0
005440,현대그린푸드,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2017.0,16421.399176954732,53997972.0
005440,현대그린푸드,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,18451.829268292684,51805892.0
005440,현대그린푸드,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2015.0,21649.59677419355,77308759.0
005440,현대그린푸드,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,17845.30612244898,60522769.0
005440,현대그린푸드,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2013.0,17164.97975708502,66150414.0
005440,현대그린푸드,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2012.0,16260.483870967742,98357456.0
005440,현대그린푸드,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,13664.112903225807,188046926.0
007860,서연,B+,B+,A,B+,5.0,5.0,6.0,5.0,2021.0,14437.620967741936,479818671.0
007860,서연,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,5383.504098360656,9282527.0
007860,서연,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2017.0,9497.942386831275,12309668.0
007860,서연,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,11592.967479674797,20202238.0
007860,서연,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,13331.65322580645,46573736.0
007860,서연,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,12798.289795918367,65438307.0
007860,서연,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,7204.7327935222675,86840984.0
007860,서연,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,4529.762096774193,59772145.0
007860,서연,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2011.0,4981.395161290323,208381493.0
001130,대한제분,B,C,C,B+,3.0,1.0,1.0,5.0,2021.0,161598.79032258064,1988336.0
001130,대한제분,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,178190.5737704918,386990.0
001130,대한제분,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,178930.04115226338,427908.0
001130,대한제분,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,181282.52032520325,357626.0
001130,대한제분,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,201000.0,927432.0
001130,대한제분,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,171765.306122449,1146749.0
001130,대한제분,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,144514.17004048583,824187.0
001130,대한제분,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,131010.08064516129,714194.0
001130,대한제분,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,151868.9516129032,636562.0
000720,현대건설,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,48698.61693548387,228195082.0
000720,현대건설,A,B+,A,A,6.0,5.0,6.0,6.0,2018.0,51875.05737704918,471029982.0
000720,현대건설,B이하,D,B+,B+,2.0,0.0,5.0,5.0,2017.0,42268.46913580247,109094484.0
000720,현대건설,B+,B,B+,A,5.0,3.0,5.0,6.0,2016.0,36813.01219512195,154946644.0
000720,현대건설,B+,B,B+,A,5.0,3.0,5.0,6.0,2015.0,39627.092741935485,180373357.0
000720,현대건설,B+,B+,B+,A,5.0,5.0,5.0,6.0,2014.0,54020.24081632653,113377905.0
000720,현대건설,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,60165.1943319838,101559360.0
000720,현대건설,B+,B+,A,B+,5.0,5.0,6.0,5.0,2012.0,67376.00403225806,135169145.0
000720,현대건설,A,B+,A,A,6.0,5.0,6.0,6.0,2011.0,73914.15725806452,267178236.0
000990,DB하이텍,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,59949.79838709677,304747688.0
000990,DB하이텍,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,14984.426229508197,119891410.0
000990,DB하이텍,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2017.0,17745.88477366255,148269557.0
000990,DB하이텍,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,17083.333333333332,109420106.0
000990,DB하이텍,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,11506.108870967742,135272493.0
000990,DB하이텍,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2014.0,5885.102040816327,150135413.0
000990,DB하이텍,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2013.0,6568.299595141701,52390989.0
000990,DB하이텍,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,7795.282258064516,58985200.0
000990,DB하이텍,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2011.0,10925.483870967742,153084596.0
008770,호텔신라,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,87302.82258064517,140043337.0
008770,호텔신라,A,A,A,B+,6.0,6.0,6.0,5.0,2018.0,97270.08196721312,125292520.0
008770,호텔신라,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2017.0,59390.53497942387,126144794.0
008770,호텔신라,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,63230.28455284553,122112871.0
008770,호텔신라,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2015.0,108303.2258064516,105501472.0
008770,호텔신라,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,94560.8163265306,88961153.0
008770,호텔신라,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,59771.65991902834,77904359.0
008770,호텔신라,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,49141.532258064515,80151352.0
008770,호텔신라,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,30418.548387096773,125302854.0
019170,신풍제약,B,D,B,B+,3.0,0.0,3.0,5.0,2021.0,71109.67741935483,527400955.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,8093.319672131148,223968970.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,6252.139917695473,72074384.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,6475.691056910569,183734277.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,4672.883064516129,105278480.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,4245.355102040817,17221547.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,4856.469635627531,74827453.0
019170,신풍제약,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2012.0,4300.955645161291,55082714.0
019170,신풍제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,3351.798387096774,57314027.0
033240,자화전자,C,C,C,B+,1.0,1.0,1.0,5.0,2021.0,19752.217741935485,82962960.0
033240,자화전자,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2018.0,16121.106557377048,42329923.0
033240,자화전자,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,19678.395061728395,48993270.0
033240,자화전자,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,14687.60162601626,24832380.0
033240,자화전자,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,12711.129032258064,33421952.0
033240,자화전자,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,15301.836734693878,44506426.0
033240,자화전자,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,22142.51012145749,73399108.0
033240,자화전자,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,12090.806451612903,69974687.0
033240,자화전자,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2011.0,6736.008064516129,48082703.0
241590,화승엔터프라이즈,B+,B,B+,A,5.0,3.0,5.0,6.0,2021.0,16638.50806451613,74399624.0
241590,화승엔터프라이즈,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,11732.704918032787,46209813.0
241590,화승엔터프라이즈,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,8855.864197530864,25618421.0
020000,한섬,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,39592.74193548387,26432798.0
020000,한섬,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2018.0,35560.65573770492,18911872.0
020000,한섬,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,31906.378600823045,19637999.0
020000,한섬,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,39550.813008130084,15729429.0
020000,한섬,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,36008.87096774193,21698542.0
020000,한섬,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,28846.326530612245,15333414.0
020000,한섬,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,28785.82995951417,17362124.0
020000,한섬,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,29974.1935483871,26894353.0
020000,한섬,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,24604.233870967742,26254182.0
084870,티비에이치글로벌,B,D,B+,B+,3.0,0.0,5.0,5.0,2021.0,2347.842741935484,45959570.0
084870,티비에이치글로벌,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,5760.266393442623,17931933.0
084870,티비에이치글로벌,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,8989.794238683127,34026040.0
084870,티비에이치글로벌,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,9443.211382113821,33818627.0
084870,티비에이치글로벌,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,14120.927419354839,72499426.0
084870,티비에이치글로벌,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,21589.183673469386,39056834.0
084870,티비에이치글로벌,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,18292.914979757086,28400342.0
084870,티비에이치글로벌,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,14815.927419354839,44765644.0
084870,티비에이치글로벌,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,20681.854838709678,48091046.0
214320,이노션,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,60619.75806451613,14465930.0
214320,이노션,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2018.0,61836.065573770495,9780463.0
214320,이노션,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,66563.37448559671,11300136.0
007570,일양약품,C,D,C,B+,1.0,0.0,1.0,5.0,2021.0,37161.895161290326,81462014.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,35643.03278688525,25634866.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,37774.897119341564,22246377.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,49094.51219512195,67628282.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,45410.68548387097,84754041.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,25404.081632653062,28383285.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,29651.214574898786,30924467.0
007570,일양약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,25977.016129032258,42863294.0
007570,일양약품,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,24536.879032258064,51812950.0
079980,휴비스,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,9793.629032258064,78888253.0
079980,휴비스,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2018.0,9636.065573770491,46983648.0
079980,휴비스,B+,B,A,B+,5.0,3.0,6.0,5.0,2017.0,8050.781893004115,14964827.0
079980,휴비스,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,7862.5203252032525,13604481.0
079980,휴비스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,9748.34677419355,30008570.0
079980,휴비스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,11376.122448979591,23400947.0
071840,롯데하이마트,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,34255.040322580644,22729538.0
071840,롯데하이마트,A,A,A+,B이하,6.0,6.0,7.0,2.0,2018.0,69162.09016393442,13893075.0
071840,롯데하이마트,B+,A,A+,B이하,5.0,6.0,7.0,2.0,2017.0,61465.84362139917,16827124.0
071840,롯데하이마트,B+,B+,A,B이하,5.0,5.0,6.0,2.0,2016.0,48690.650406504064,16284195.0
071840,롯데하이마트,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2015.0,64197.58064516129,22319062.0
071840,롯데하이마트,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2014.0,72776.32653061225,17059233.0
071840,롯데하이마트,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2013.0,79157.4898785425,20140492.0
071840,롯데하이마트,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,64626.41129032258,36006779.0
005680,삼영전자공업,B,B,B,B+,3.0,3.0,3.0,5.0,2021.0,12010.483870967742,31859688.0
005680,삼영전자공업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,13107.786885245901,24818145.0
005680,삼영전자공업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,13154.938271604939,7974216.0
005680,삼영전자공업,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2016.0,11783.536585365853,7401140.0
005680,삼영전자공업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2015.0,13383.266129032258,9236790.0
005680,삼영전자공업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,11557.34693877551,6712017.0
005680,삼영전자공업,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,8956.477732793523,4396204.0
005680,삼영전자공업,B+,B,B+,B+,5.0,3.0,5.0,5.0,2012.0,9051.935483870968,8595899.0
005680,삼영전자공업,B+,B,B+,,5.0,3.0,5.0,,2011.0,10458.024193548386,20550663.0
009580,무림P&P,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,4880.403225806452,138504103.0
009580,무림P&P,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,7522.9713114754095,106675529.0
009580,무림P&P,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2017.0,4308.724279835391,28855465.0
009580,무림P&P,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,4274.756097560976,40396619.0
009580,무림P&P,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,4995.745967741936,46352486.0
009580,무림P&P,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2014.0,4763.224489795918,39028345.0
009580,무림P&P,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,5238.603238866397,49982194.0
009580,무림P&P,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,4379.8588709677415,37849547.0
009580,무림P&P,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,6259.072580645161,52620091.0
097950,CJ제일제당,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,424578.62903225806,14516273.0
097950,CJ제일제당,A,B+,A+,A,6.0,5.0,7.0,6.0,2018.0,341165.98360655736,10808792.0
097950,CJ제일제당,A,B+,A,A,6.0,5.0,6.0,6.0,2017.0,363557.6131687243,9466064.0
097950,CJ제일제당,B+,B,B+,A,5.0,3.0,5.0,6.0,2016.0,377689.0243902439,10970223.0
097950,CJ제일제당,B+,B,B+,A,5.0,3.0,5.0,6.0,2015.0,383163.3064516129,12135184.0
097950,CJ제일제당,B+,B,A,A,5.0,3.0,6.0,6.0,2014.0,327622.44897959183,14334470.0
097950,CJ제일제당,B+,B,A,A,5.0,3.0,6.0,6.0,2013.0,297352.22672064777,14556292.0
097950,CJ제일제당,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,323659.27419354836,15935252.0
097950,CJ제일제당,B+,B+,B+,A,5.0,5.0,5.0,6.0,2011.0,261784.2741935484,20660807.0
026960,동서,C,D,C,B,1.0,0.0,1.0,3.0,2021.0,31860.887096774193,48911177.0
026960,동서,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,24324.385245901638,28656766.0
026960,동서,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,28307.40740740741,22136608.0
005690,파미셀,B,C,B,B+,3.0,1.0,3.0,5.0,2021.0,15659.879032258064,316660237.0
005690,파미셀,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,13981.88524590164,631715794.0
005690,파미셀,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,4509.835390946502,185549075.0
005690,파미셀,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,5544.1056910569105,304277373.0
005690,파미셀,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,4563.568548387097,674126399.0
005690,파미셀,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,3751.0,310004597.0
005690,파미셀,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,4416.943319838057,131009301.0
005690,파미셀,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,7179.504032258064,204800297.0
005690,파미셀,,C,,,,1.0,,,2011.0,8953.568548387097,35834181.0
192080,더블유게임즈,B,D,B+,B+,3.0,0.0,5.0,5.0,2021.0,62425.403225806454,55069230.0
002620,제일파마홀딩스,B,D,B,B,3.0,0.0,3.0,3.0,2021.0,20139.717741935485,7182433.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,28701.22950819672,5089887.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,45559.25514403292,21611388.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,51466.922764227646,36246703.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,19410.229838709678,11872202.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,14705.453061224489,10175991.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,9719.910931174089,2800247.0
002620,제일파마홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,10994.092741935483,5867024.0
002620,제일파마홀딩스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2011.0,8306.387096774193,4755626.0
006390,한일현대시멘트,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2021.0,36822.782258064515,15392511.0
006390,한일현대시멘트,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2018.0,40850.61475409836,75815127.0
103140,풍산,B+,B,A,A,5.0,3.0,6.0,6.0,2021.0,34704.23387096774,98052571.0
103140,풍산,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,35783.19672131148,38175199.0
103140,풍산,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2017.0,45148.148148148146,42718812.0
103140,풍산,B+,B,B이하,A,5.0,3.0,2.0,6.0,2016.0,31783.130081300813,37122541.0
103140,풍산,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2015.0,26109.274193548386,48117866.0
103140,풍산,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,27104.48979591837,38445026.0
103140,풍산,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2013.0,27117.206477732794,59338804.0
103140,풍산,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,30611.08870967742,66775801.0
103140,풍산,B이하,B+,B이하,B+,2.0,5.0,2.0,5.0,2011.0,38327.41935483871,80586683.0
000050,경방,C,C,C,B+,1.0,1.0,1.0,5.0,2021.0,13570.967741935483,9062630.0
000050,경방,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,13257.991803278688,8202969.0
000050,경방,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,14730.246913580248,8461936.0
000050,경방,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,17932.113821138213,5482562.0
000050,경방,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,20732.862903225807,706077.0
000050,경방,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,14535.918367346938,790298.0
000050,경방,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,10111.497975708502,516095.0
000050,경방,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,7787.322580645161,223491.0
000050,경방,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,8418.701612903225,509332.0
185750,종근당,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,128121.53225806452,35631851.0
185750,종근당,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2018.0,89614.97540983607,11455343.0
185750,종근당,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2017.0,86863.41975308642,17325086.0
185750,종근당,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2016.0,86714.77642276423,41094947.0
185750,종근당,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,56435.43548387097,43882924.0
004700,조광피혁,C,D,C,B,1.0,0.0,1.0,3.0,2021.0,56170.16129032258,1093979.0
004700,조광피혁,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,36686.065573770495,429339.0
004700,조광피혁,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,39481.48148148148,1480475.0
004700,조광피혁,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,40237.39837398374,3858326.0
004700,조광피혁,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,100565.12096774194,9029459.0
004700,조광피혁,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,88929.59183673469,1317833.0
004700,조광피혁,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,30227.125506072876,739538.0
004700,조광피혁,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,15116.33064516129,1966458.0
004700,조광피혁,,C,,,,1.0,,,2011.0,11515.725806451614,1814024.0
000480,조선내화,B,B,B,B,3.0,3.0,3.0,3.0,2021.0,86229.83870967742,682794.0
000480,조선내화,B이하,D,B+,B이하,2.0,0.0,5.0,2.0,2018.0,84578.27868852459,180660.0
000480,조선내화,B+,B,B+,B+,5.0,3.0,5.0,5.0,2017.0,87744.44444444444,168116.0
000480,조선내화,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,86732.1138211382,314863.0
000480,조선내화,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,104279.03225806452,566000.0
000480,조선내화,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,106445.71428571429,495825.0
000480,조선내화,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2013.0,73426.72064777328,506187.0
000480,조선내화,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,62800.0,233053.0
000480,조선내화,B이하,C,B이하,,2.0,1.0,2.0,,2011.0,63102.41935483871,752739.0
001520,동양,C,C,C,B+,1.0,1.0,1.0,5.0,2021.0,1580.907258064516,1316331465.0
001520,동양,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,1953.6475409836066,131283266.0
001520,동양,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,2322.716049382716,113955582.0
001520,동양,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,5034.210526315789,1518804976.0
001520,동양,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,4635.362903225807,154431220.0
001520,동양,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,8998.08064516129,174651198.0
001440,대한전선,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,1853.4233870967741,7679235120.0
001440,대한전선,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,1224.8237704918033,616199789.0
001440,대한전선,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,1416.3539094650205,217054823.0
001440,대한전선,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,2331.7154471544713,306194753.0
001440,대한전선,B이하,D,B이하,B+,2.0,0.0,2.0,5.0,2015.0,2822.25,32654926.0
001440,대한전선,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2014.0,4754.963265306123,112266371.0
001440,대한전선,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2013.0,6672.821862348178,191801249.0
001440,대한전선,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,26977.862903225807,62655662.0
001440,대한전선,,B,,B이하,,3.0,,2.0,2011.0,56549.8064516129,63111185.0
017900,광전자,B,C,B,B+,3.0,1.0,3.0,5.0,2021.0,2733.1451612903224,181529146.0
017900,광전자,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,2591.495901639344,43261579.0
