일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액,연도,월,일,요일,요일명,연도월,분기
2018-10-26,276.63,-3.29,-1.18,,,,,,,2018,10,26,4,금,2018.10,4
2018-10-29,274.73,-1.9,-0.69,,,,,,,2018,10,29,0,월,2018.10,4
2018-10-30,276.07,1.34,0.49,,,,,,,2018,10,30,1,화,2018.10,4
2018-10-31,277.97,1.9,0.69,,,,,,,2018,10,31,2,수,2018.10,4
2018-11-01,276.57,-1.4,-0.5,,,,,,,2018,11,1,3,목,2018.11,4
2018-11-02,286.76,10.19,3.68,,,,,,,2018,11,2,4,금,2018.11,4
2018-11-05,283.19,-3.57,-1.24,,,,,,,2018,11,5,0,월,2018.11,4
2018-11-06,284.64,1.45,0.51,,,,,,,2018,11,6,1,화,2018.11,4
2018-11-07,283.88,-0.76,-0.27,,,,,,,2018,11,7,2,수,2018.11,4
2018-11-08,285.28,1.4,0.49,,,,,,,2018,11,8,3,목,2018.11,4
2018-11-09,284.6,-0.68,-0.24,,,,,,,2018,11,9,4,금,2018.11,4
2018-11-12,285.7,1.1,0.39,,,,,,,2018,11,12,0,월,2018.11,4
2018-11-13,283.37,-2.33,-0.82,,,,,,,2018,11,13,1,화,2018.11,4
2018-11-14,281.69,-1.68,-0.59,,,,,,,2018,11,14,2,수,2018.11,4
2018-11-15,284.26,2.57,0.91,,,,,,,2018,11,15,3,목,2018.11,4
2018-11-16,284.22,-0.04,-0.01,,,,,,,2018,11,16,4,금,2018.11,4
2018-11-19,284.44,0.22,0.08,,,,,,,2018,11,19,0,월,2018.11,4
2018-11-20,281.02,-3.42,-1.2,,,,,,,2018,11,20,1,화,2018.11,4
2018-11-21,279.53,-1.49,-0.53,,,,,,,2018,11,21,2,수,2018.11,4
2018-11-22,278.93,-0.6,-0.21,,,,,,,2018,11,22,3,목,2018.11,4
2018-11-23,277.51,-1.42,-0.51,,,,,,,2018,11,23,4,금,2018.11,4
2018-11-26,280.21,2.7,0.97,,,,,,,2018,11,26,0,월,2018.11,4
2018-11-27,283.15,2.94,1.05,,,,,,,2018,11,27,1,화,2018.11,4
2018-11-28,284.75,1.6,0.57,,,,,,,2018,11,28,2,수,2018.11,4
2018-11-29,285.27,0.52,0.18,,,,,,,2018,11,29,3,목,2018.11,4
2018-11-30,282.23,-3.04,-1.07,,,,,,,2018,11,30,4,금,2018.11,4
2018-12-03,287.9,5.67,2.01,,,,,,,2018,12,3,0,월,2018.12,4
2018-12-04,284.36,-3.54,-1.23,,,,,,,2018,12,4,1,화,2018.12,4
2018-12-05,282.21,-2.15,-0.76,,,,,,,2018,12,5,2,수,2018.12,4
2018-12-06,277.98,-4.23,-1.5,,,,,,,2018,12,6,3,목,2018.12,4
2018-12-07,278.78,0.8,0.29,,,,,,,2018,12,7,4,금,2018.12,4
2018-12-10,275.37,-3.41,-1.22,,,,,,,2018,12,10,0,월,2018.12,4
2018-12-11,275.84,0.47,0.17,,,,,,,2018,12,11,1,화,2018.12,4
2018-12-12,279.86,4.02,1.46,,,,,,,2018,12,12,2,수,2018.12,4
2018-12-13,281.0,1.14,0.41,,,,,,,2018,12,13,3,목,2018.12,4
2018-12-14,277.28,-3.72,-1.32,,,,,,,2018,12,14,4,금,2018.12,4
2018-12-17,278.24,0.96,0.35,,,,,,,2018,12,17,0,월,2018.12,4
2018-12-18,276.85,-1.39,-0.5,,,,,,,2018,12,18,1,화,2018.12,4
2018-12-19,278.85,2.0,0.72,,,,,,,2018,12,19,2,수,2018.12,4
2018-12-20,276.25,-2.6,-0.93,,,,,,,2018,12,20,3,목,2018.12,4
2018-12-21,276.4,0.15,0.05,,,,,,,2018,12,21,4,금,2018.12,4
2018-12-24,276.34,-0.06,-0.02,274.81,276.9,274.23,46698.0,2025262.0,934401861.0,2018,12,24,0,월,2018.12,4
2018-12-26,271.85,-4.49,-1.62,272.83,274.06,270.66,70175.0,2784379.0,920513740.0,2018,12,26,2,수,2018.12,4
2018-12-27,271.12,-0.73,-0.27,271.9,272.41,270.2,64008.0,2660684.0,917445388.0,2018,12,27,3,목,2018.12,4
2018-12-28,272.71,1.59,0.59,272.28,273.65,271.89,48040.0,1996651.0,922911394.0,2018,12,28,4,금,2018.12,4
2019-01-02,269.12,-3.59,-1.32,274.23,274.7,268.28,54212.0,2318603.0,910105631.0,2019,1,2,2,수,2019.1,1
2019-01-03,266.71,-2.41,-0.9,269.03,269.72,266.22,69994.0,2996392.0,902459420.0,2019,1,3,3,목,2019.1,1
2019-01-04,268.26,1.55,0.58,266.45,268.44,265.13,72199.0,3229855.0,907675000.0,2019,1,4,4,금,2019.1,1
2019-01-07,272.47,4.21,1.57,271.67,274.06,271.29,74489.0,3048677.0,921850364.0,2019,1,7,0,월,2019.1,1
2019-01-08,270.43,-2.04,-0.75,272.05,273.51,270.08,64745.0,2649047.0,914799234.0,2019,1,8,1,화,2019.1,1
2019-01-09,277.16,6.73,2.49,271.84,277.49,271.82,75402.0,3306882.0,936111731.0,2019,1,9,2,수,2019.1,1
2019-01-10,277.14,-0.02,-0.01,277.28,278.35,276.0,73022.0,3191708.0,936127026.0,2019,1,10,3,목,2019.1,1
2019-01-11,278.63,1.49,0.54,278.18,279.36,276.99,61962.0,2575616.0,941830594.0,2019,1,11,4,금,2019.1,1
2019-01-14,276.46,-2.17,-0.78,277.73,278.26,275.56,55903.0,2573350.0,935671501.0,2019,1,14,0,월,2019.1,1
2019-01-15,282.9,6.44,2.33,277.05,282.98,276.77,61620.0,2659284.0,955956325.0,2019,1,15,1,화,2019.1,1
2019-01-16,285.03,2.13,0.75,282.79,285.09,282.35,57380.0,2496152.0,962451673.0,2019,1,16,2,수,2019.1,1
2019-01-17,286.06,1.03,0.36,285.45,286.98,284.66,60711.0,2833380.0,965757351.0,2019,1,17,3,목,2019.1,1
2019-01-18,287.79,1.73,0.6,287.18,287.93,286.33,58557.0,2574242.0,972061948.0,2019,1,18,4,금,2019.1,1
2019-01-21,288.08,0.29,0.1,288.99,289.16,286.16,65299.0,2861024.0,972807091.0,2019,1,21,0,월,2019.1,1
2019-01-22,286.4,-1.68,-0.58,288.0,288.62,285.08,54211.0,2546941.0,967818178.0,2019,1,22,1,화,2019.1,1
2019-01-23,287.74,1.34,0.47,284.82,288.41,284.56,57756.0,2743431.0,972536802.0,2019,1,23,2,수,2019.1,1
2019-01-24,290.96,3.22,1.12,288.14,290.99,287.66,73426.0,3269981.0,982306303.0,2019,1,24,3,목,2019.1,1
2019-01-25,296.84,5.88,2.02,291.7,296.9,291.41,80421.0,4148774.0,1001490873.0,2019,1,25,4,금,2019.1,1
2019-01-28,296.59,-0.25,-0.08,297.73,298.62,295.33,75688.0,3552863.0,1001080874.0,2019,1,28,0,월,2019.1,1
2019-01-29,298.37,1.78,0.6,295.9,298.37,294.53,79252.0,3427145.0,1006851654.0,2019,1,29,1,화,2019.1,1
2019-01-30,302.4,4.03,1.35,298.19,302.4,297.33,100724.0,4028565.0,1019714442.0,2019,1,30,2,수,2019.1,1
2019-01-31,301.23,-1.17,-0.39,304.82,304.83,301.23,120204.0,4904704.0,1016173773.0,2019,1,31,3,목,2019.1,1
2019-02-01,301.3,0.07,0.02,302.44,304.34,300.81,88265.0,3860981.0,1015620524.0,2019,2,1,4,금,2019.2,1
2019-02-07,301.25,-0.05,-0.02,303.19,303.4,300.65,78107.0,3428210.0,1015361921.0,2019,2,7,3,목,2019.2,1
2019-02-08,296.01,-5.24,-1.74,298.86,299.02,295.41,66915.0,3100771.0,998218012.0,2019,2,8,4,금,2019.2,1
2019-02-11,296.73,0.72,0.24,295.98,296.83,294.24,59998.0,2852947.0,1000837456.0,2019,2,11,0,월,2019.2,1
2019-02-12,298.89,2.16,0.73,296.81,299.6,295.92,72186.0,3462849.0,1008098847.0,2019,2,12,1,화,2019.2,1
2019-02-13,299.86,0.97,0.32,300.31,301.01,299.1,70423.0,3025900.0,1001100541.0,2019,2,13,2,수,2019.2,1
2019-02-14,303.48,3.62,1.21,299.13,303.48,297.59,88523.0,3691093.0,1013005448.0,2019,2,14,3,목,2019.2,1
2019-02-15,298.42,-5.06,-1.67,301.18,301.18,297.11,58628.0,2777159.0,996921414.0,2019,2,15,4,금,2019.2,1
2019-02-18,300.42,2.0,0.67,300.27,301.64,299.07,57378.0,2753308.0,1003902042.0,2019,2,18,0,월,2019.2,1
2019-02-19,299.21,-1.21,-0.4,299.71,300.61,297.36,46246.0,2268280.0,999883749.0,2019,2,19,1,화,2019.2,1
2019-02-20,303.45,4.24,1.42,301.06,304.23,300.81,67790.0,3445818.0,1014289979.0,2019,2,20,2,수,2019.2,1
2019-02-21,303.71,0.26,0.09,302.35,304.54,301.0,71531.0,3172446.0,1014643429.0,2019,2,21,3,목,2019.2,1
2019-02-22,304.1,0.39,0.13,302.43,304.1,301.51,53930.0,2421113.0,1016046942.0,2019,2,22,4,금,2019.2,1
2019-02-25,304.3,0.2,0.07,306.01,306.11,303.03,56665.0,2644010.0,1016779215.0,2019,2,25,0,월,2019.2,1
2019-02-26,302.95,-1.35,-0.44,303.64,304.33,301.99,62282.0,2777934.0,1012422713.0,2019,2,26,1,화,2019.2,1
2019-02-27,303.65,0.7,0.23,304.09,304.63,303.12,54988.0,2869853.0,1015279563.0,2019,2,27,2,수,2019.2,1
2019-02-28,298.02,-5.63,-1.85,302.91,303.22,298.02,98404.0,4914669.0,996571201.0,2019,2,28,3,목,2019.2,1
2019-03-04,296.1,-1.92,-0.64,300.37,301.04,295.75,79605.0,3836453.0,990403798.0,2019,3,4,0,월,2019.3,1
2019-03-05,293.79,-2.31,-0.78,294.89,295.34,292.8,58250.0,2847397.0,983531564.0,2019,3,5,1,화,2019.3,1
2019-03-06,293.2,-0.59,-0.2,293.23,293.65,292.01,59029.0,2839606.0,981704759.0,2019,3,6,2,수,2019.3,1
2019-03-07,292.25,-0.95,-0.32,292.6,294.55,290.78,61409.0,2935687.0,978078060.0,2019,3,7,3,목,2019.3,1
2019-03-08,287.72,-4.53,-1.55,290.35,291.24,287.72,55185.0,2609553.0,963245126.0,2019,3,8,4,금,2019.3,1
2019-03-11,287.85,0.13,0.05,288.43,289.24,286.78,49470.0,2376352.0,963104884.0,2019,3,11,0,월,2019.3,1
2019-03-12,290.81,2.96,1.03,290.44,291.64,289.99,48640.0,2339885.0,972901318.0,2019,3,12,1,화,2019.3,1
2019-03-13,288.65,-2.16,-0.74,289.96,290.11,286.51,46801.0,2227679.0,965969912.0,2019,3,13,2,수,2019.3,1
2019-03-14,289.46,0.81,0.28,289.69,290.35,287.59,75770.0,3589969.0,968803529.0,2019,3,14,3,목,2019.3,1
2019-03-15,293.12,3.66,1.26,289.38,293.89,289.26,95978.0,4130860.0,981291013.0,2019,3,15,4,금,2019.3,1
2019-03-18,293.25,0.13,0.04,293.67,294.26,292.17,46153.0,2250086.0,981848199.0,2019,3,18,0,월,2019.3,1
2019-03-19,293.32,0.07,0.02,293.56,293.75,291.6,41814.0,2001108.0,981859456.0,2019,3,19,1,화,2019.3,1
2019-03-20,293.54,0.22,0.08,292.2,293.65,289.73,48198.0,2268410.0,981959461.0,2019,3,20,2,수,2019.3,1
2019-03-21,296.98,3.44,1.17,295.25,298.97,294.81,77086.0,4110505.0,992047860.0,2019,3,21,3,목,2019.3,1
2019-03-22,297.83,0.85,0.29,298.74,299.56,296.63,72490.0,4489948.0,994575952.0,2019,3,22,4,금,2019.3,1
2019-03-25,291.37,-6.46,-2.17,293.23,293.35,291.06,57120.0,2499135.0,973263710.0,2019,3,25,0,월,2019.3,1
2019-03-26,291.28,-0.09,-0.03,292.4,292.41,290.7,50473.0,2330210.0,973318299.0,2019,3,26,1,화,2019.3,1
2019-03-27,291.46,0.18,0.06,290.54,292.33,288.6,51818.0,2249220.0,973676354.0,2019,3,27,2,수,2019.3,1
2019-03-28,288.86,-2.6,-0.89,289.21,290.09,287.86,50789.0,2185993.0,965204111.0,2019,3,28,3,목,2019.3,1
2019-03-29,290.49,1.63,0.56,290.12,291.0,288.11,64807.0,3042481.0,970276629.0,2019,3,29,4,금,2019.3,1
2019-04-01,295.01,4.52,1.56,292.87,295.59,292.87,60638.0,2618966.0,984244157.0,2019,4,1,0,월,2019.4,2
2019-04-02,296.23,1.22,0.41,296.44,297.18,295.61,56892.0,2485657.0,987808765.0,2019,4,2,1,화,2019.4,2
2019-04-03,300.58,4.35,1.47,296.36,300.58,295.68,75564.0,3521362.0,1001801264.0,2019,4,3,2,수,2019.4,2
2019-04-04,301.27,0.69,0.23,300.19,303.1,299.86,60252.0,3045142.0,1004141290.0,2019,4,4,3,목,2019.4,2
2019-04-05,302.18,0.91,0.3,301.07,302.74,301.04,53136.0,2275847.0,1006681139.0,2019,4,5,4,금,2019.4,2
2019-04-08,301.81,-0.37,-0.12,303.18,303.23,300.43,49661.0,2473594.0,1005874936.0,2019,4,8,0,월,2019.4,2
2019-04-09,301.94,0.13,0.04,301.7,303.35,300.48,51443.0,2394673.0,1006422611.0,2019,4,9,1,화,2019.4,2
2019-04-10,303.0,1.06,0.35,300.43,303.13,299.8,59794.0,2802455.0,1009787292.0,2019,4,10,2,수,2019.4,2
2019-04-11,302.18,-0.82,-0.27,303.4,303.7,301.11,66925.0,3249233.0,1006909457.0,2019,4,11,3,목,2019.4,2
2019-04-12,302.97,0.79,0.26,301.51,303.32,300.37,51064.0,2559663.0,1010022686.0,2019,4,12,4,금,2019.4,2
2019-04-15,304.25,1.28,0.42,304.21,305.58,303.76,57033.0,2670073.0,1014761027.0,2019,4,15,0,월,2019.4,2
2019-04-16,305.29,1.04,0.34,303.9,305.4,303.45,78087.0,2659919.0,1017667717.0,2019,4,16,1,화,2019.4,2
2019-04-17,305.25,-0.04,-0.01,305.42,306.23,304.55,56681.0,2577296.0,1017551535.0,2019,4,17,2,수,2019.4,2
2019-04-18,300.64,-4.61,-1.51,305.96,306.37,300.2,68872.0,3281515.0,1002265237.0,2019,4,18,3,목,2019.4,2
2019-04-19,300.12,-0.52,-0.17,302.09,302.35,299.95,45922.0,1967777.0,1000293841.0,2019,4,19,4,금,2019.4,2
2019-04-22,299.91,-0.21,-0.07,300.13,301.76,298.29,39299.0,1721590.0,999760738.0,2019,4,22,0,월,2019.4,2
2019-04-23,300.86,0.95,0.32,299.84,301.13,299.75,52251.0,2135749.0,1002830420.0,2019,4,23,1,화,2019.4,2
2019-04-24,297.76,-3.1,-1.03,302.36,302.36,295.78,70238.0,3449783.0,992870683.0,2019,4,24,2,수,2019.4,2
2019-04-25,297.27,-0.49,-0.16,296.86,298.67,296.01,59272.0,2926262.0,990007939.0,2019,4,25,3,목,2019.4,2
2019-04-26,295.41,-1.86,-0.63,294.99,296.73,293.79,61470.0,2880425.0,984404574.0,2019,4,26,4,금,2019.4,2
2019-04-29,301.38,5.97,2.02,296.1,301.38,295.84,50804.0,2585523.0,1003873526.0,2019,4,29,0,월,2019.4,2
2019-04-30,299.18,-2.2,-0.73,300.81,301.18,296.7,62398.0,2915772.0,996090826.0,2019,4,30,1,화,2019.4,2
2019-05-02,300.94,1.76,0.59,297.61,301.57,297.38,66818.0,2797618.0,1001665711.0,2019,5,2,3,목,2019.5,2
2019-05-03,298.48,-2.46,-0.82,300.31,300.71,297.97,51268.0,2380266.0,993246874.0,2019,5,3,4,금,2019.5,2
2019-05-07,296.12,-2.36,-0.79,295.54,296.29,293.4,79439.0,2941558.0,984832453.0,2019,5,7,1,화,2019.5,2
2019-05-08,294.86,-1.26,-0.43,292.45,296.71,292.4,58616.0,2445929.0,980535147.0,2019,5,8,2,수,2019.5,2
2019-05-09,284.46,-10.4,-3.53,293.02,293.85,284.46,96716.0,4342787.0,945980077.0,2019,5,9,3,목,2019.5,2
2019-05-10,285.39,0.93,0.33,287.13,288.01,282.96,69456.0,3128808.0,949387267.0,2019,5,10,4,금,2019.5,2
2019-05-13,282.08,-3.31,-1.16,282.79,284.85,281.86,51443.0,2234208.0,938085367.0,2019,5,13,0,월,2019.5,2
2019-05-14,281.71,-0.37,-0.13,279.02,283.73,278.46,64079.0,2716324.0,936862389.0,2019,5,14,1,화,2019.5,2
2019-05-15,282.9,1.19,0.42,281.48,284.51,280.65,51417.0,2432318.0,940532243.0,2019,5,15,2,수,2019.5,2
2019-05-16,278.79,-4.11,-1.45,283.35,283.47,277.99,59108.0,2783425.0,927140596.0,2019,5,16,3,목,2019.5,2
2019-05-17,277.22,-1.57,-0.56,280.58,281.2,276.77,55549.0,2219906.0,921654651.0,2019,5,17,4,금,2019.5,2
2019-05-20,278.35,1.13,0.41,278.84,280.97,277.64,51239.0,2281880.0,925208138.0,2019,5,20,0,월,2019.5,2
2019-05-21,279.75,1.4,0.5,278.74,282.37,278.23,62406.0,2718076.0,929899747.0,2019,5,21,1,화,2019.5,2
2019-05-22,280.01,0.26,0.09,280.78,281.11,277.33,46448.0,2091583.0,930873577.0,2019,5,22,2,수,2019.5,2
2019-05-23,279.78,-0.23,-0.08,279.66,280.45,277.64,55865.0,2441869.0,930188859.0,2019,5,23,3,목,2019.5,2
2019-05-24,277.62,-2.16,-0.77,277.97,279.43,276.17,50925.0,2337676.0,922394666.0,2019,5,24,4,금,2019.5,2
2019-05-27,278.12,0.5,0.18,277.51,279.45,276.75,40236.0,1804966.0,924365519.0,2019,5,27,0,월,2019.5,2
2019-05-28,277.88,-0.24,-0.09,277.98,279.79,276.6,126662.0,5151721.0,923561438.0,2019,5,28,1,화,2019.5,2
2019-05-29,274.52,-3.36,-1.21,277.14,277.14,273.27,67456.0,2733861.0,912956932.0,2019,5,29,2,수,2019.5,2
2019-05-30,277.46,2.94,1.07,274.78,277.84,274.78,53423.0,2358673.0,922865876.0,2019,5,30,3,목,2019.5,2
2019-05-31,276.93,-0.53,-0.19,275.79,278.43,274.57,62396.0,2685006.0,921864269.0,2019,5,31,4,금,2019.5,2
2019-06-03,281.78,4.85,1.75,275.73,282.25,275.38,67723.0,2767943.0,937692422.0,2019,6,3,0,월,2019.6,2
2019-06-04,281.09,-0.69,-0.24,281.32,282.17,280.26,55812.0,2267189.0,935299532.0,2019,6,4,1,화,2019.6,2
2019-06-05,281.29,0.2,0.07,283.73,284.21,280.71,54490.0,2475803.0,935855569.0,2019,6,5,2,수,2019.6,2
2019-06-07,281.62,0.33,0.12,281.28,283.23,279.48,53916.0,2270180.0,936942424.0,2019,6,7,4,금,2019.6,2
2019-06-10,285.67,4.05,1.44,283.88,285.74,281.9,46319.0,2140367.0,950186215.0,2019,6,10,0,월,2019.6,2
2019-06-11,286.97,1.3,0.46,285.0,287.42,284.74,47919.0,2249888.0,955042371.0,2019,6,11,1,화,2019.6,2
2019-06-12,286.27,-0.7,-0.24,286.76,288.01,285.46,49381.0,2170595.0,952852495.0,2019,6,12,2,수,2019.6,2
2019-06-13,283.81,-2.46,-0.86,285.35,285.86,281.05,74024.0,3382123.0,945505950.0,2019,6,13,3,목,2019.6,2
2019-06-14,283.15,-0.66,-0.23,282.77,284.34,281.6,49320.0,2245200.0,942849415.0,2019,6,14,4,금,2019.6,2
2019-06-17,282.83,-0.32,-0.11,282.45,284.46,281.77,42917.0,1954456.0,941671038.0,2019,6,17,0,월,2019.6,2
2019-06-18,284.19,1.36,0.48,282.53,284.68,282.53,49081.0,2127059.0,946219039.0,2019,6,18,1,화,2019.6,2
2019-06-19,288.68,4.49,1.58,287.57,288.97,287.12,56449.0,2558058.0,960602699.0,2019,6,19,2,수,2019.6,2
2019-06-20,289.23,0.55,0.19,287.75,289.32,287.59,43271.0,1899763.0,962770331.0,2019,6,20,3,목,2019.6,2
2019-06-21,288.63,-0.6,-0.21,289.2,289.36,287.52,58971.0,2397011.0,961045455.0,2019,6,21,4,금,2019.6,2
2019-06-24,289.04,0.41,0.14,289.09,290.16,288.32,41596.0,1664168.0,962181451.0,2019,6,24,0,월,2019.6,2
2019-06-25,288.98,-0.06,-0.02,288.63,290.79,287.76,45328.0,1887801.0,962058391.0,2019,6,25,1,화,2019.6,2
2019-06-26,289.33,0.35,0.12,288.93,290.21,288.35,46426.0,2076106.0,962549321.0,2019,6,26,2,수,2019.6,2
2019-06-27,292.14,2.81,0.97,289.22,293.0,288.81,51157.0,2614095.0,971452337.0,2019,6,27,3,목,2019.6,2
2019-06-28,291.97,-0.17,-0.06,292.49,293.12,291.01,51371.0,2194074.0,970902367.0,2019,6,28,4,금,2019.6,2
2019-07-01,292.22,0.25,0.09,294.43,294.55,291.67,50530.0,2517791.0,971218329.0,2019,7,1,0,월,2019.7,3
2019-07-02,290.66,-1.56,-0.53,290.71,292.26,289.23,42268.0,2049301.0,966160190.0,2019,7,2,1,화,2019.7,3
2019-07-03,286.38,-4.28,-1.47,289.97,291.16,285.87,51947.0,2277660.0,952223295.0,2019,7,3,2,수,2019.7,3
2019-07-04,289.64,3.26,1.14,287.31,289.75,286.88,37474.0,1802008.0,963230877.0,2019,7,4,3,목,2019.7,3
2019-07-05,289.01,-0.63,-0.22,289.78,290.35,287.08,38299.0,1972178.0,962089833.0,2019,7,5,4,금,2019.7,3
2019-07-08,282.86,-6.15,-2.13,285.65,286.01,282.68,46851.0,2028909.0,941401667.0,2019,7,8,0,월,2019.7,3
2019-07-09,282.4,-0.46,-0.16,284.1,284.8,282.4,47313.0,2090179.0,939340304.0,2019,7,9,1,화,2019.7,3
2019-07-10,284.0,1.6,0.57,284.3,285.74,283.93,45878.0,2115134.0,944016230.0,2019,7,10,2,수,2019.7,3
2019-07-11,287.2,3.2,1.13,286.08,288.54,285.92,59781.0,2839886.0,954437333.0,2019,7,11,3,목,2019.7,3
2019-07-12,288.26,1.06,0.37,287.64,288.95,286.65,37207.0,1872083.0,957933009.0,2019,7,12,4,금,2019.7,3
2019-07-15,288.8,0.54,0.19,287.52,289.46,286.7,33765.0,1636506.0,959076492.0,2019,7,15,0,월,2019.7,3
2019-07-16,290.05,1.25,0.43,288.9,290.83,288.2,43948.0,2102575.0,963193159.0,2019,7,16,1,화,2019.7,3
2019-07-17,287.6,-2.45,-0.84,287.86,288.24,286.26,39411.0,1729607.0,955028605.0,2019,7,17,2,수,2019.7,3
2019-07-18,286.66,-0.94,-0.33,287.26,287.79,285.64,38767.0,1762248.0,951773586.0,2019,7,18,3,목,2019.7,3
2019-07-19,290.79,4.13,1.44,288.94,291.35,288.24,44669.0,2088348.0,965154975.0,2019,7,19,4,금,2019.7,3
2019-07-22,290.77,-0.02,-0.01,290.1,291.73,289.66,35702.0,1740160.0,964967091.0,2019,7,22,0,월,2019.7,3
2019-07-23,292.61,1.84,0.63,291.39,293.26,291.23,50586.0,2366405.0,971125319.0,2019,7,23,1,화,2019.7,3
2019-07-24,289.8,-2.81,-0.96,291.75,293.47,289.48,48828.0,2200506.0,962175123.0,2019,7,24,2,수,2019.7,3
2019-07-25,289.93,0.13,0.04,290.92,291.45,288.06,63100.0,2938507.0,962151525.0,2019,7,25,3,목,2019.7,3
2019-07-26,288.98,-0.95,-0.33,288.13,289.39,287.17,59872.0,2648247.0,958701133.0,2019,7,26,4,금,2019.7,3
2019-07-29,284.48,-4.5,-1.56,287.79,288.52,283.53,51375.0,2112156.0,943890184.0,2019,7,29,0,월,2019.7,3
2019-07-30,285.91,1.43,0.5,285.43,286.69,285.09,37965.0,1678536.0,948284900.0,2019,7,30,1,화,2019.7,3
2019-07-31,283.0,-2.91,-1.02,285.28,286.14,281.68,68254.0,2917604.0,938743766.0,2019,7,31,2,수,2019.7,3
2019-08-01,282.26,-0.74,-0.26,281.5,284.01,280.84,49935.0,2203484.0,935389336.0,2019,8,1,3,목,2019.8,3
2019-08-02,279.28,-2.98,-1.06,278.96,280.09,277.7,65394.0,2890184.0,925803824.0,2019,8,2,4,금,2019.8,3
2019-08-05,273.85,-5.43,-1.94,277.2,277.51,273.13,79638.0,3081294.0,907285067.0,2019,8,5,0,월,2019.8,3
2019-08-06,269.49,-4.36,-1.59,266.9,272.99,266.49,85195.0,3426798.0,893060606.0,2019,8,6,1,화,2019.8,3
2019-08-07,267.85,-1.64,-0.61,270.36,270.83,266.88,58579.0,2463039.0,887636420.0,2019,8,7,2,수,2019.8,3
2019-08-08,267.41,-0.44,-0.16,269.9,271.12,267.41,76135.0,3346570.0,886560070.0,2019,8,8,3,목,2019.8,3
2019-08-09,269.94,2.53,0.95,270.42,271.42,269.32,53815.0,2147609.0,894556457.0,2019,8,9,4,금,2019.8,3
2019-08-12,270.35,0.41,0.15,270.76,271.56,269.52,41468.0,1739498.0,895618782.0,2019,8,12,0,월,2019.8,3
2019-08-13,267.44,-2.91,-1.08,268.38,269.46,267.23,43109.0,1826249.0,886145570.0,2019,8,13,1,화,2019.8,3
2019-08-14,269.98,2.54,0.95,270.69,272.04,269.62,49265.0,2228121.0,894172202.0,2019,8,14,2,수,2019.8,3
2019-08-16,268.96,-1.02,-0.38,267.81,268.96,266.08,48193.0,1976828.0,890471656.0,2019,8,16,4,금,2019.8,3
2019-08-19,270.3,1.34,0.5,270.28,271.13,269.34,43321.0,1585105.0,895502033.0,2019,8,19,0,월,2019.8,3
2019-08-20,273.4,3.1,1.15,270.71,274.01,269.81,47706.0,1909359.0,905545661.0,2019,8,20,1,화,2019.8,3
2019-08-21,273.65,0.25,0.09,272.23,274.76,272.22,38994.0,1709729.0,906727024.0,2019,8,21,2,수,2019.8,3
2019-08-22,271.23,-2.42,-0.88,273.74,274.0,271.23,45796.0,1998711.0,899207013.0,2019,8,22,3,목,2019.8,3
2019-08-23,271.33,0.1,0.04,269.99,272.05,269.81,35957.0,1502219.0,899283974.0,2019,8,23,4,금,2019.8,3
2019-08-26,267.23,-4.1,-1.51,266.77,268.06,265.8,40744.0,1762242.0,885988391.0,2019,8,26,0,월,2019.8,3
2019-08-27,268.62,1.39,0.52,268.73,270.14,267.56,67918.0,2782320.0,890333553.0,2019,8,27,1,화,2019.8,3
2019-08-28,270.41,1.79,0.67,269.51,271.31,268.94,37356.0,1562639.0,896340281.0,2019,8,28,2,수,2019.8,3
2019-08-29,268.93,-1.48,-0.55,270.64,271.11,268.24,41042.0,1878408.0,891351249.0,2019,8,29,3,목,2019.8,3
2019-08-30,274.58,5.65,2.1,271.67,275.18,271.56,70005.0,2544374.0,909815625.0,2019,8,30,4,금,2019.8,3
2019-09-02,274.43,-0.15,-0.05,273.81,275.24,273.16,35084.0,1547456.0,909192651.0,2019,9,2,0,월,2019.9,3
2019-09-03,273.35,-1.08,-0.39,273.78,275.01,272.37,42601.0,1932081.0,905716378.0,2019,9,3,1,화,2019.9,3
2019-09-04,276.69,3.34,1.22,273.05,276.69,272.8,48154.0,2168481.0,916397774.0,2019,9,4,2,수,2019.9,3
2019-09-05,280.22,3.53,1.28,277.65,281.8,277.38,62852.0,3105431.0,928062468.0,2019,9,5,3,목,2019.9,3
2019-09-06,281.41,1.19,0.42,282.13,282.31,280.62,44342.0,1970863.0,931531728.0,2019,9,6,4,금,2019.9,3
2019-09-09,283.68,2.27,0.81,282.07,284.99,281.92,45077.0,2058285.0,938631632.0,2019,9,9,0,월,2019.9,3
2019-09-10,285.25,1.57,0.55,284.29,285.65,283.64,49528.0,2346292.0,944216889.0,2019,9,10,1,화,2019.9,3
2019-09-11,287.48,2.23,0.78,287.0,288.02,286.01,79775.0,3685903.0,951553812.0,2019,9,11,2,수,2019.9,3
2019-09-16,288.73,1.25,0.43,288.09,288.81,286.12,83936.0,3488436.0,956526462.0,2019,9,16,0,월,2019.9,3
2019-09-17,288.15,-0.58,-0.2,288.27,288.67,287.41,55183.0,2259428.0,954501431.0,2019,9,17,1,화,2019.9,3
2019-09-18,289.38,1.23,0.43,288.14,289.99,286.96,52165.0,2189738.0,958588661.0,2019,9,18,2,수,2019.9,3
